key,subject,run,n_frames,n_events,mean_H,sd_H,mean_D,sd_D,mean_lambda,sd_lambda,multilevel,pivot_rate,compound_pivot_fraction,pivot_depth,tree_span_events,tree_span_time,tree_root_fraction,projection_depth_mean,projection_error_ms_mean,projection_error_ms_max,surz_mean_H,surz_mean_D,surz_mean_lambda,surz_multilevel,surz_pivot_rate,surz_tree_span_events,surz_tree_span_time,tr,n_volumes,n_anchors,n_peaks
ds000005/sub-01/func/sub-01_task-mixedgamblestask_run-01_bold.nii.gz,sub-01,1,85,57,4.614035087719298,1.2356950901778823,1.280701754385965,0.6479193612995889,4.333333333333333,1.3801311186847085,0.19298245614035087,0.22807017543859648,0.6923076923076923,2.1538461538461537,2.4107142857142856,6.361607142857143,0.017543859649122806,0.47368421052631576,375.73027713032576,988.6199693206663,0.33026322967265953,-0.6981940266689965,0.7904279653142572,-0.5342943447736238,0.3241952017729815,0.2002060314895342,-0.2073362190784046,2.0,240,86,73
ds000005/sub-02/func/sub-02_task-mixedgamblestask_run-01_bold.nii.gz,sub-02,1,85,46,4.521739130434782,1.1103378952129364,1.5,1.0697871023920809,4.021739130434782,1.4061631078898131,0.30434782608695654,0.2608695652173913,0.4166666666666667,1.75,2.3636363636363638,8.676136363636363,0.043478260869565216,0.3695652173913043,377.4533588794889,977.6675348639401,-0.0488190300113652,1.2516361033848031,-1.0040165715938445,0.8326980477384551,0.44141203543641483,0.26230374108582327,0.4304594517077587,2.0,240,86,55
ds000005/sub-03/func/sub-03_task-mixedgamblestask_run-01_bold.nii.gz,sub-03,1,85,23,4.391304347826087,1.0761518325953912,1.2608695652173914,0.44897775854487965,4.130434782608695,1.217461883894185,0.2608695652173913,0.21739130434782608,0.8,2.4,1.7619047619047619,10.892857142857142,0.08695652173913043,0.34782608695652173,486.7355539983205,966.752436711033,-0.5217891619310132,-0.40264024766858414,-0.2274840273063349,0.15040871010762727,-0.34159075927978166,-1.0045618534652712,-0.9702217081365088,2.0,240,86,29
ds000005/sub-04/func/sub-04_task-mixedgamblestask_run-01_bold.nii.gz,sub-04,1,85,49,4.775510204081633,1.212183053462653,1.510204081632653,0.8196149751456432,4.26530612244898,1.5380657523342107,0.3469387755102041,0.22448979591836735,0.6363636363636364,2.090909090909091,2.106382978723404,6.73936170212766,0.04081632653061224,0.32653061224489793,404.70925674024545,996.4094440957183,1.7271652567207685,1.703733975445602,0.4165830736186644,1.7387940636158505,-0.4256869758697756,-0.29070365100066775,-0.7571149563462289,2.0,240,86,60
ds000005/sub-05/func/sub-05_task-mixedgamblestask_run-01_bold.nii.gz,sub-05,1,85,40,4.375,1.1698674042769734,1.125,0.3349320635285418,4.25,1.214231845389905,0.125,0.25,0.6,2.0,2.1052631578947367,8.31578947368421,0.05,0.35,347.9885117465219,950.0547079498459,-0.8015992388477982,-1.1461922071725563,0.07205013638648045,-0.7709230264618631,0.12766728854409584,0.006572136098041568,-0.6003797965060271,2.0,240,86,45
ds000005/sub-06/func/sub-06_task-mixedgamblestask_run-01_bold.nii.gz,sub-06,1,85,43,4.465116279069767,1.453220351811506,1.302325581395349,0.9888637953523136,4.162790697674419,1.5876042531667995,0.16279069767441862,0.23255813953488372,0.5,2.2,2.341463414634146,9.402439024390244,0.046511627906976744,0.46511627906976744,424.97947249989465,994.6975418156112,-0.7031165670997604,-0.447703368004175,-0.2828383287474632,-1.054074933151123,-0.4308459313211242,0.560874618650601,1.061067227344859,2.0,240,86,55
ds000005/sub-07/func/sub-07_task-mixedgamblestask_run-01_bold.nii.gz,sub-07,1,85,35,4.428571428571429,1.1703622939755296,1.2285714285714286,0.6456057021813513,4.2,1.132410235372531,0.14285714285714285,0.2571428571428571,0.5555555555555556,1.8888888888888888,1.878787878787879,8.818181818181818,0.05714285714285714,0.37142857142857144,431.7402765869735,977.3750621348825,-0.5865935413542741,-0.9002007955922491,0.16487493935339317,-1.4825658747679855,0.07444784422148276,-0.8974701536183795,-0.4863138686844316,2.0,240,86,46
ds000005/sub-08/func/sub-08_task-mixedgamblestask_run-01_bold.nii.gz,sub-08,1,85,54,4.333333333333333,1.2438528093471328,1.3333333333333333,0.6729265849104531,4.0,1.3872736939359849,0.2777777777777778,0.24074074074074073,0.46153846153846156,1.8461538461538463,2.358490566037736,7.363207547169812,0.018518518518518517,0.35185185185185186,436.92002316681635,974.8822528036385,-1.5852069506621111,-0.1803383893603675,-1.177865296277034,0.4628100348618402,-0.2246112255318422,0.10666603693729027,0.17546425134335816,2.0,240,86,65
ds000005/sub-09/func/sub-09_task-mixedgamblestask_run-01_bold.nii.gz,sub-09,1,85,49,4.591836734693878,1.1532267655535557,1.2448979591836735,0.5601566836199329,4.346938775510204,1.331525134450518,0.20408163265306123,0.22448979591836735,0.36363636363636365,1.9090909090909092,2.1875,7.114583333333333,0.02040816326530612,0.4489795918367347,396.288403496663,987.2889202183617,0.3846236056502376,-0.504757163587578,0.6948005634072265,-0.2393675750657272,-0.5492674347998665,-0.23566185059504782,-0.4497720951944422,2.0,240,86,63
ds000005/sub-10/func/sub-10_task-mixedgamblestask_run-01_bold.nii.gz,sub-10,1,85,48,4.479166666666667,1.2202124567944355,1.3958333333333333,0.8183944669571632,4.083333333333333,1.3965509693273206,0.25,0.25,0.5,1.75,2.422222222222222,8.566666666666666,0.0625,0.375,419.96340695942223,886.5516995509781,-0.0719775728295436,0.7311596146374184,-0.6280895147536175,0.6288315319111699,0.10414427184197936,0.6748051835047629,0.18285767788323634,2.0,240,86,55
